[System]
-- specify system name
Name: f21

[Parameter]
-- general syntax is parameter_name : value1, value2, ...
Data_length (int) : 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 251, 252, 253, 254, 255
Reference_Type (int) : 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 251, 252, 253, 254, 255
File_number (int) : 0, 1, 2, 3, 4, 5, 7, 8, 9, 15, 16, 17, 31, 32, 33, 63, 64, 65, 127, 128, 129, 255, 256, 257, 511, 512, 513, 1023, 1024, 1025, 2047, 2048, 2049, 4095, 4096, 4097, 8191, 8192, 8193, 9993, 9994, 9995, 9996, 9997, 9998, 9999, 10000, 10001, 10002, 10003, 10004, 16383, 16384, 16385, 32767, 32768, 32769, 65471, 65472, 65473, 65503, 65504, 65505, 65519, 65520, 65521, 65527, 65528, 65529, 65530, 65531, 65532, 65533, 65534, 65535
Record_number (int) : 0, 1, 2, 3, 4, 5, 7, 8, 9, 15, 16, 17, 31, 32, 33, 63, 64, 65, 127, 128, 129, 255, 256, 257, 511, 512, 513, 1023, 1024, 1025, 2047, 2048, 2049, 4095, 4096, 4097, 8191, 8192, 8193, 9993, 9994, 9995, 9996, 9997, 9998, 9999, 10000, 10001, 10002, 10003, 10004, 16383, 16384, 16385, 32767, 32768, 32769, 65471, 65472, 65473, 65503, 65504, 65505, 65519, 65520, 65521, 65527, 65528, 65529, 65530, 65531, 65532, 65533, 65534, 65535
Record_length (int) : 0, 1, 2, 3, 4, 5, 7, 8, 9, 15, 16, 17, 31, 32, 33, 63, 64, 65, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 255, 256, 257, 511, 512, 513, 1023, 1024, 1025, 2047, 2048, 2049, 4095, 4096, 4097, 8191, 8192, 8193, 16383, 16384, 16385, 32767, 32768, 32769, 65471, 65472, 65473, 65503, 65504, 65505, 65519, 65520, 65521, 65527, 65528, 65529, 65530, 65531, 65532, 65533, 65534, 65535
Record_data (int) : 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 507, 508, 509, 510, 511, 512, 513, 514, 515, 516, 517, 1019, 1020, 1021, 1022, 1023, 1024, 1025, 1026, 1027, 1028, 1029, 1436, 1437, 1438, 1439, 1440, 1441, 1442, 1443, 1444, 1445, 1446, 1447, 1448, 1449, 1450, 1451, 1452, 1453, 1454, 1455, 1456, 1457, 1458, 1459, 2043, 2044, 2045, 2046, 2047, 2048, 2049, 2050, 2051, 2052, 2053, 4091, 4092, 4093, 4094, 4095, 4096, 4097, 4098, 4099, 4100, 4101, 5000, 8187, 8188, 8189, 8190, 8191, 8192, 8193, 8194, 8195, 8196, 8197, 10000, 16379, 16380, 16381, 16382, 16383, 16384, 16385, 16386, 16387, 16388, 16389, 20000, 32763, 32764, 32765, 32766, 32767, 32768, 32769, 32770, 32771, 32772, 32773, 65533, 65534, 65535, 65536, 65537

[Relation]
-- this section is optional
-- general format Rx : (p1, p2, ..., pk, Strength)

[Constraint]
-- this section is also optional
Record_data!=2*Record_length
Record_data%2!=0

[Test Set]
-- set existing test set for extend mode. this is also optional
-- * represents don't-care value
Data_length,Reference_Type,File_number,Record_number,Record_length,Record_data
128,129,10001,10001,65529,16387
132,133,10002,10002,65534,16387
133,253,10003,10003,7,16387
251,1,10004,10004,15,16387
253,21,16383,16383,116,16387
254,36,16384,16384,16383,16387
1,37,16385,16385,32769,16387
2,60,32767,32767,65471,16387
4,63,32768,32768,65504,16387
19,66,32769,32769,123,16387
60,125,65471,65471,124,16387
62,255,65472,65472,117,16387
68,124,65473,65473,1023,16387
131,9,65503,65503,118,16387
3,13,65504,65504,119,16387
69,12,65505,65505,120,16387
6,133,65519,65519,121,16387
251,123,65520,65520,122,16387
61,31,65521,65521,126,16387
36,17,65527,65527,16384,16387
4,17,65528,65528,65472,16387
253,60,65529,65529,65530,16387
65,68,65530,65530,5,16387
66,254,65531,65531,121,16387
124,131,65532,65532,128,16387
11,66,65533,65533,256,16387
31,18,65534,65534,257,16387
65,11,65535,65535,512,16387
8,18,0,0,513,16389
21,30,1,1,1024,16389
127,64,2,2,1025,16389
129,130,3,3,2047,16389
130,8,4,4,2048,16389
252,12,5,5,2049,16389
255,13,7,7,4095,16389
0,14,8,8,4096,16389
3,15,9,9,4097,16389
5,16,15,15,8191,16389
6,20,16,16,8192,16389
7,31,17,17,8193,16389
12,32,31,31,16383,16389
13,33,32,32,32767,16389
14,34,33,33,32768,16389
16,67,63,63,32769,16389
17,69,64,64,65471,16389
27,131,65,65,65473,16389
29,132,127,127,65503,16389
33,251,128,128,65504,16389
36,252,129,129,65505,16389
37,254,255,255,65519,16389
61,0,256,256,65520,16389
63,2,257,257,65521,16389
64,3,511,511,65527,16389
126,4,512,512,65528,16389
128,5,513,513,65529,16389
132,6,1023,1023,65531,16389
133,7,1024,1024,65532,16389
251,9,1025,1025,65533,16389
253,10,2047,2047,65534,16389
254,11,2048,2048,5,16389
1,17,2049,2049,3,16389
2,19,4095,4095,4,16389
4,27,4096,4096,7,16389
9,28,4097,4097,127,16389
10,29,8191,8191,65535,16389
11,35,8192,8192,63,16389
15,59,8193,8193,256,16389
18,61,9993,9993,9,16389
20,62,9994,9994,16,16389
28,65,9995,9995,2,16389
30,68,9996,9996,8,16389
31,123,9997,9997,15,16389
32,126,9998,9998,17,16389
34,127,9999,9999,33,16389
35,128,10000,10000,64,16389
59,129,10001,10001,65,16389
63,133,10002,10002,116,16389
65,253,10003,10003,0,16389
66,1,10004,10004,1,16389
67,21,16383,16383,31,16389
69,36,16384,16384,32,16389
123,37,16385,16385,117,16389
124,60,32767,32767,118,16389
125,63,32768,32768,119,16389
131,66,32769,32769,120,16389
19,125,65471,65471,122,16389
60,255,65472,65472,123,16389
62,124,65473,65473,124,16389
68,6,65503,65503,125,16389
12,30,65504,65504,129,16389
123,253,65505,65505,255,16389
16,69,65519,65519,511,16389
27,251,65520,65520,512,16389
68,8,65521,65521,1023,16389
67,11,65527,65527,1024,16389
16,12,65528,65528,4097,16389
69,59,65529,65529,8191,16389
18,35,65530,65530,16384,16389
33,255,65531,65531,16385,16389
18,11,65532,65532,121,16389
0,34,65533,65533,126,16389
253,62,65534,65534,128,16389
61,63,65535,65535,257,16389
127,18,0,0,511,32763
129,30,1,1,513,32763
8,64,2,2,1025,32763
21,130,3,3,2047,32763
27,8,4,4,2048,32763
29,12,5,5,2049,32763
33,13,7,7,4095,32763
36,14,8,8,4096,32763
37,15,9,9,8192,32763
61,16,15,15,8193,32763
64,20,16,16,16383,32763
126,31,17,17,32767,32763
130,32,31,31,32768,32763
252,33,32,32,32769,32763
255,34,33,33,65471,32763
0,67,63,63,65472,32763
3,69,64,64,65473,32763
5,131,65,65,65503,32763
6,132,127,127,65504,32763
7,251,128,128,65505,32763
12,252,129,129,65519,32763
13,254,255,255,65520,32763
14,0,256,256,65521,32763
16,2,257,257,65527,32763
17,3,511,511,65528,32763
18,4,512,512,65529,32763
20,5,513,513,65530,32763
28,6,1023,1023,65531,32763
30,7,1024,1024,65532,32763
31,9,1025,1025,65533,32763
32,10,2047,2047,65534,32763
34,11,2048,2048,65535,32763
35,17,2049,2049,0,32763
59,19,4095,4095,1,32763
63,27,4096,4096,118,32763
65,28,4097,4097,119,32763
66,29,8191,8191,120,32763
67,35,8192,8192,64,32763
69,59,8193,8193,65,32763
123,61,9993,9993,116,32763
124,62,9994,9994,117,32763
125,65,9995,9995,122,32763
128,68,9996,9996,123,32763
132,123,9997,9997,124,32763
133,126,9998,9998,125,32763
251,127,9999,9999,127,32763
253,128,10000,10000,4,32763
254,129,10001,10001,7,32763
1,133,10002,10002,8,32763
2,253,10003,10003,9,32763
4,1,10004,10004,15,32763
9,21,16383,16383,16,32763
10,36,16384,16384,17,32763
11,37,16385,16385,33,32763
15,60,32767,32767,63,32763
14,63,32768,32768,2,32763
19,66,32769,32769,3,32763
60,125,65471,65471,31,32763
62,255,65472,65472,32,32763
68,124,65473,65473,129,32763
131,251,65503,65503,255,32763
251,16,65504,65504,256,32763
31,123,65505,65505,1024,32763
130,251,65519,65519,4097,32763
35,36,65520,65520,8191,32763
66,133,65521,65521,8192,32763
32,20,65527,65527,16384,32763
3,32,65528,65528,16385,32763
32,125,65529,65529,5,32763
12,29,65530,65530,8,32763
254,19,65531,65531,121,32763
69,8,65532,65532,126,32763
67,21,65533,65533,128,32763
0,6,65534,65534,257,32763
133,132,65535,65535,512,32763
8,18,0,0,513,32765
21,30,1,1,1023,32765
127,64,2,2,1025,32765
129,130,3,3,2047,32765
130,8,4,4,2048,32765
252,12,5,5,2049,32765
255,13,7,7,4095,32765
0,14,8,8,4096,32765
3,15,9,9,8193,32765
5,16,15,15,16383,32765
6,20,16,16,32767,32765
7,31,17,17,32768,32765
12,32,31,31,32769,32765
13,33,32,32,65471,32765
16,34,33,33,65472,32765
17,67,63,63,65473,32765
27,69,64,64,65503,32765
29,131,65,65,65504,32765
33,132,127,127,65505,32765
36,251,128,128,65519,32765
37,252,129,129,65520,32765
61,254,255,255,65521,32765
64,0,256,256,65527,32765
126,2,257,257,65528,32765
128,3,511,511,65529,32765
132,4,512,512,65530,32765
133,5,513,513,65531,32765
251,6,1023,1023,65532,32765
253,7,1024,1024,65533,32765
254,9,1025,1025,65534,32765
1,10,2047,2047,65535,32765
2,11,2048,2048,0,32765
4,17,2049,2049,1,32765
9,19,4095,4095,2,32765
10,27,4096,4096,3,32765
11,28,4097,4097,4,32765
14,29,8191,8191,7,32765
15,35,8192,8192,9,32765
18,59,8193,8193,15,32765
20,61,9993,9993,16,32765
28,62,9994,9994,17,32765
30,65,9995,9995,31,32765
31,68,9996,9996,32,32765
32,123,9997,9997,33,32765
34,126,9998,9998,63,32765
35,127,9999,9999,64,32765
59,128,10000,10000,256,32765
63,129,10001,10001,511,32765
65,133,10002,10002,65,32765
66,253,10003,10003,116,32765
67,1,10004,10004,117,32765
69,21,16383,16383,118,32765
123,36,16384,16384,119,32765
124,37,16385,16385,120,32765
125,60,32767,32767,122,32765
131,63,32768,32768,123,32765
19,66,32769,32769,124,32765
60,125,65471,65471,125,32765
62,255,65472,65472,127,32765
68,124,65473,65473,129,32765
2,16,65503,65503,255,32765
18,32,65504,65504,257,32765
32,133,65505,65505,512,32765
128,27,65519,65519,1024,32765
2,63,65520,65520,4097,32765
59,18,65521,65521,8191,32765
131,65,65527,65527,8192,32765
10,16,65528,65528,16384,32765
0,59,65529,65529,16385,32765
60,34,65530,65530,65471,32765
18,63,65531,65531,5,32765
12,62,65532,65532,8,32765
254,9,65533,65533,121,32765
31,125,65534,65534,126,32765
14,252,65535,65535,128,32765
127,18,0,0,129,32767
129,30,1,1,255,32767
8,64,2,2,511,32767
21,130,3,3,513,32767
27,8,4,4,1023,32767
29,12,5,5,1025,32767
33,13,7,7,2047,32767
36,14,8,8,2048,32767
37,15,9,9,2049,32767
61,16,15,15,4095,32767
64,20,16,16,4096,32767
126,31,17,17,8193,32767
130,32,31,31,16383,32767
252,33,32,32,32767,32767
255,34,33,33,32768,32767
0,67,63,63,32769,32767
3,69,64,64,65472,32767
5,131,65,65,65473,32767
6,132,127,127,65503,32767
7,251,128,128,65504,32767
12,252,129,129,65505,32767
13,254,255,255,65519,32767
16,0,256,256,65520,32767
17,2,257,257,65521,32767
18,3,511,511,65527,32767
20,4,512,512,65528,32767
28,5,513,513,65529,32767
30,6,1023,1023,65530,32767
31,7,1024,1024,65531,32767
32,9,1025,1025,65532,32767
34,10,2047,2047,65533,32767
35,11,2048,2048,65534,32767
59,17,2049,2049,65535,32767
63,19,4095,4095,0,32767
65,27,4096,4096,1,32767
66,28,4097,4097,2,32767
67,29,8191,8191,3,32767
69,35,8192,8192,4,32767
123,59,8193,8193,7,32767
124,61,9993,9993,9,32767
125,62,9994,9994,15,32767
128,65,9995,9995,16,32767
132,68,9996,9996,17,32767
133,123,9997,9997,31,32767
251,126,9998,9998,32,32767
253,127,9999,9999,33,32767
254,128,10000,10000,63,32767
1,129,10001,10001,64,32767
2,133,10002,10002,65,32767
4,253,10003,10003,116,32767
9,1,10004,10004,117,32767
10,21,16383,16383,118,32767
11,36,16384,16384,119,32767
14,37,16385,16385,120,32767
15,60,32767,32767,122,32767
19,63,32768,32768,123,32767
60,66,32769,32769,124,32767
62,125,65471,65471,125,32767
68,255,65472,65472,127,32767
131,124,65473,65473,128,32767
0,3,65503,65503,256,32767
62,33,65504,65504,257,32767
21,61,65505,65505,512,32767
21,27,65519,65519,1024,32767
6,254,65520,65520,4097,32767
130,251,65521,65521,65471,32767
6,27,65527,65527,65528,32767
34,126,65528,65528,5,32767
127,130,65529,65529,8192,32767
66,20,65530,65530,8191,32767
13,68,65531,65531,16384,32767
7,128,65532,65532,16385,32767
63,15,65533,65533,65533,32767
17,17,65534,65534,121,32767
9,127,65535,65535,125,32767
8,18,0,0,126,32769
21,30,1,1,127,32769
127,64,2,2,129,32769
129,130,3,3,255,32769
130,8,4,4,511,32769
252,12,5,5,513,32769
255,13,7,7,1023,32769
0,14,8,8,1025,32769
3,15,9,9,2047,32769
5,16,15,15,2048,32769
6,20,16,16,2049,32769
7,31,17,17,4095,32769
12,32,31,31,4096,32769
13,33,32,32,8193,32769
16,34,33,33,16383,32769
17,67,63,63,32767,32769
27,69,64,64,32768,32769
29,131,65,65,32769,32769
33,132,127,127,65472,32769
36,251,128,128,65473,32769
37,252,129,129,65503,32769
61,254,255,255,65504,32769
64,0,256,256,65505,32769
126,2,257,257,65519,32769
128,3,511,511,65520,32769
132,4,512,512,65521,32769
133,5,513,513,65527,32769
251,6,1023,1023,65529,32769
253,7,1024,1024,65530,32769
254,9,1025,1025,65531,32769
1,10,2047,2047,65532,32769
2,11,2048,2048,65534,32769
4,17,2049,2049,65535,32769
9,19,4095,4095,0,32769
10,27,4096,4096,1,32769
11,28,4097,4097,2,32769
14,29,8191,8191,3,32769
15,35,8192,8192,4,32769
18,59,8193,8193,7,32769
20,61,9993,9993,8,32769
28,62,9994,9994,9,32769
30,65,9995,9995,15,32769
31,68,9996,9996,16,32769
32,123,9997,9997,17,32769
34,126,9998,9998,31,32769
35,127,9999,9999,32,32769
59,128,10000,10000,33,32769
63,129,10001,10001,63,32769
65,133,10002,10002,64,32769
66,253,10003,10003,65,32769
67,1,10004,10004,116,32769
69,21,16383,16383,117,32769
123,36,16384,16384,118,32769
124,37,16385,16385,119,32769
125,60,32767,32767,120,32769
131,63,32768,32768,122,32769
19,66,32769,32769,123,32769
60,125,65471,65471,124,32769
62,255,65472,65472,125,32769
68,124,65473,65473,128,32769
127,19,65503,65503,256,32769
19,66,65504,65504,257,32769
68,130,65505,65505,512,32769
63,21,65519,65519,1024,32769
11,11,65520,65520,4097,32769
67,3,65521,65521,8191,32769
21,253,65527,65527,8192,32769
27,67,65528,65528,16384,32769
29,64,65529,65529,16385,32769
59,9,65530,65530,65528,32769
254,252,65531,65531,65533,32769
7,15,65532,65532,5,32769
28,251,65533,65533,7,32769
68,31,65534,65534,121,32769
3,35,65535,65535,32769,32769
127,18,0,0,65471,32771
129,30,1,1,65472,32771
8,64,2,2,65473,32771
21,130,3,3,65503,32771
27,8,4,4,65504,32771
29,12,5,5,65505,32771
33,13,7,7,65519,32771
36,14,8,8,65520,32771
37,15,9,9,65521,32771
61,16,15,15,65527,32771
64,20,16,16,65529,32771
126,31,17,17,65530,32771
130,32,31,31,65531,32771
252,33,32,32,65532,32771
255,34,33,33,65534,32771
0,67,63,63,65535,32771
3,69,64,64,0,32771
5,131,65,65,1,32771
6,132,127,127,2,32771
7,251,128,128,3,32771
12,252,129,129,4,32771
13,254,255,255,8,32771
16,0,256,256,9,32771
17,2,257,257,15,32771
18,3,511,511,16,32771
20,4,512,512,17,32771
28,5,513,513,31,32771
30,6,1023,1023,32,32771
31,7,1024,1024,33,32771
32,9,1025,1025,63,32771
34,10,2047,2047,64,32771
35,11,2048,2048,65,32771
59,17,2049,2049,116,32771
63,19,4095,4095,117,32771
65,27,4096,4096,118,32771
66,28,4097,4097,119,32771
67,29,8191,8191,120,32771
69,35,8192,8192,122,32771
123,59,8193,8193,123,32771
124,61,9993,9993,32769,32771
125,62,9994,9994,124,32771
128,65,9995,9995,126,32771
132,68,9996,9996,127,32771
133,123,9997,9997,129,32771
251,126,9998,9998,255,32771
253,127,9999,9999,511,32771
254,128,10000,10000,513,32771
1,129,10001,10001,1023,32771
2,133,10002,10002,1025,32771
4,253,10003,10003,2047,32771
9,1,10004,10004,2048,32771
10,21,16383,16383,2049,32771
11,36,16384,16384,4095,32771
14,37,16385,16385,4096,32771
15,60,32767,32767,8193,32771
19,63,32768,32768,16383,32771
60,66,32769,32769,32767,32771
62,125,65471,65471,32768,32771
68,255,65472,65472,65528,32771
131,124,65473,65473,65533,32771
131,67,65503,65503,5,32771
34,10,65504,65504,7,32771
19,125,65505,65505,15,32771
29,30,65519,65519,32,32771
255,133,65520,65520,65,32771
10,17,65521,65521,4097,32771
68,13,65527,65527,8191,32771
131,27,65528,65528,8192,32771
128,65,65529,65529,16384,32771
37,125,65530,65530,16385,32771
17,20,65531,65531,32767,32771
18,4,65532,65532,65504,32771
124,34,65533,65533,121,32771
129,63,65534,65534,125,32771
66,67,65535,65535,128,32771
8,18,0,0,129,32773
21,30,1,1,255,32773
127,64,2,2,256,32773
129,130,3,3,257,32773
130,8,4,4,511,32773
252,12,5,5,512,32773
255,13,7,7,513,32773
0,14,8,8,1023,32773
3,15,9,9,1024,32773
5,16,15,15,1025,32773
6,20,16,16,2047,32773
7,31,17,17,2048,32773
12,32,31,31,2049,32773
13,33,32,32,4095,32773
16,34,33,33,4096,32773
17,67,63,63,8193,32773
27,69,64,64,16383,32773
29,131,65,65,32768,32773
33,132,127,127,65471,32773
36,251,128,128,65472,32773
37,252,129,129,65473,32773
61,254,255,255,65503,32773
64,0,256,256,65505,32773
126,2,257,257,65519,32773
128,3,511,511,65520,32773
132,4,512,512,65521,32773
133,5,513,513,65527,32773
251,6,1023,1023,65529,32773
253,7,1024,1024,65530,32773
254,9,1025,1025,65531,32773
1,10,2047,2047,65532,32773
2,11,2048,2048,65534,32773
4,17,2049,2049,65535,32773
9,19,4095,4095,0,32773
10,27,4096,4096,1,32773
11,28,4097,4097,2,32773
14,29,8191,8191,3,32773
15,35,8192,8192,4,32773
18,59,8193,8193,8,32773
20,61,9993,9993,9,32773
28,62,9994,9994,16,32773
30,65,9995,9995,17,32773
31,68,9996,9996,31,32773
32,123,9997,9997,33,32773
34,126,9998,9998,63,32773
35,127,9999,9999,64,32773
59,128,10000,10000,116,32773
63,129,10001,10001,117,32773
65,133,10002,10002,118,32773
66,253,10003,10003,119,32773
67,1,10004,10004,120,32773
69,21,16383,16383,122,32773
123,36,16384,16384,123,32773
124,37,16385,16385,124,32773
125,60,32767,32767,126,32773
131,63,32768,32768,127,32773
19,66,32769,32769,128,32773
60,125,65471,65471,4095,32773
62,255,65472,65472,4097,32773
68,124,65473,65473,8191,32773
29,62,65503,65503,32769,32773
32,32,65504,65504,32,32773
2,59,65505,65505,65,32773
29,63,65519,65519,65504,32773
32,124,65520,65520,32767,32773
64,6,65521,65521,65527,32773
13,0,65527,65527,7,32773
29,21,65528,65528,15,32773
252,32,65529,65529,117,32773
31,10,65530,65530,121,32773
32,21,65531,65531,123,32773
20,15,65532,65532,125,32773
4,9,65533,65533,8192,32773
133,37,65534,65534,65528,32773
131,61,65535,65535,65533,32773
127,18,0,0,65534,65533
129,30,1,1,65535,65533
8,64,2,2,0,65533
21,130,3,3,1,65533
27,8,4,4,2,65533
29,12,5,5,3,65533
33,13,7,7,4,65533
36,14,8,8,5,65533
37,15,9,9,8,65533
61,16,15,15,9,65533
64,20,16,16,16,65533
126,31,17,17,17,65533
130,32,31,31,31,65533
252,33,32,32,33,65533
255,34,33,33,63,65533
0,67,63,63,64,65533
3,69,64,64,116,65533
5,131,65,65,118,65533
6,132,127,127,119,65533
7,251,128,128,120,65533
12,252,129,129,122,65533
13,254,255,255,124,65533
16,0,256,256,126,65533
17,2,257,257,127,65533
18,3,511,511,129,65533
20,4,512,512,255,65533
28,5,513,513,256,65533
30,6,1023,1023,257,65533
31,7,1024,1024,511,65533
32,9,1025,1025,512,65533
34,10,2047,2047,65473,65533
35,11,2048,2048,65503,65533
59,17,2049,2049,65519,65533
63,19,4095,4095,65520,65533
65,27,4096,4096,65527,65533
66,28,4097,4097,65529,65533
67,29,8191,8191,65530,65533
69,35,8192,8192,65531,65533
123,59,8193,8193,65532,65533
124,61,9993,9993,513,65533
125,62,9994,9994,1023,65533
128,65,9995,9995,1024,65533
132,68,9996,9996,1025,65533
133,123,9997,9997,2047,65533
251,126,9998,9998,2048,65533
253,127,9999,9999,2049,65533
254,128,10000,10000,4096,65533
1,129,10001,10001,8193,65533
2,133,10002,10002,16383,65533
4,253,10003,10003,16384,65533
9,1,10004,10004,65521,65533
10,21,16383,16383,16385,65533
11,36,16384,16384,32768,65533
14,37,16385,16385,65471,65533
15,60,32767,32767,65472,65533
19,63,32768,32768,65505,65533
60,66,32769,32769,65528,65533
62,125,65471,65471,65533,65533
68,255,65472,65472,7,65533
131,124,65473,65473,4095,65533
128,255,65503,65503,15,65533
132,66,65504,65504,32,65533
36,251,65505,65505,65,65533
19,0,65519,65519,117,65533
133,4,65520,65520,121,65533
64,16,65521,65521,123,65533
28,17,65527,65527,125,65533
68,252,65528,65528,128,65533
34,129,65529,65529,4097,65533
129,7,65530,65530,8191,65533
125,124,65531,65531,8192,65533
3,253,65532,65532,32767,65533
64,19,65533,65533,32769,65533
63,130,65534,65534,65504,65533
19,29,65535,65535,65472,65533
8,18,0,0,65505,65535
21,30,1,1,65519,65535
127,64,2,2,65520,65535
129,130,3,3,65521,65535
130,8,4,4,65529,65535
252,12,5,5,65530,65535
255,13,7,7,65531,65535
0,14,8,8,65532,65535
3,15,9,9,65534,65535
5,16,15,15,65535,65535
6,20,16,16,0,65535
7,31,17,17,1,65535
12,32,31,31,2,65535
13,33,32,32,3,65535
16,34,33,33,4,65535
17,67,63,63,5,65535
27,69,64,64,8,65535
29,131,65,65,9,65535
33,132,127,127,16,65535
36,251,128,128,17,65535
37,252,129,129,31,65535
61,254,255,255,33,65535
64,0,256,256,63,65535
126,2,257,257,64,65535
128,3,511,511,116,65535
132,4,512,512,118,65535
133,5,513,513,119,65535
251,6,1023,1023,120,65535
253,7,1024,1024,122,65535
254,9,1025,1025,124,65535
1,10,2047,2047,126,65535
2,11,2048,2048,127,65535
4,17,2049,2049,129,65535
9,19,4095,4095,255,65535
10,27,4096,4096,256,65535
11,28,4097,4097,257,65535
14,29,8191,8191,511,65535
15,35,8192,8192,512,65535
18,59,8193,8193,65527,65535
20,61,9993,9993,513,65535
28,62,9994,9994,1023,65535
30,65,9995,9995,1024,65535
31,68,9996,9996,1025,65535
32,123,9997,9997,2047,65535
34,126,9998,9998,2048,65535
35,127,9999,9999,2049,65535
59,128,10000,10000,4096,65535
63,129,10001,10001,8193,65535
65,133,10002,10002,16383,65535
66,253,10003,10003,16384,65535
67,1,10004,10004,16385,65535
69,21,16383,16383,32768,65535
123,36,16384,16384,65471,65535
124,37,16385,16385,65472,65535
125,60,32767,32767,65473,65535
131,63,32768,32768,65503,65535
19,66,32769,32769,65504,65535
60,125,65471,65471,65520,65535
62,255,65472,65472,65528,65535
68,124,65473,65473,65533,65535
69,125,65503,65503,7,65535
33,59,65504,65504,9,65535
60,32,65505,65505,15,65535
5,11,65519,65519,32,65535
32,1,65520,65520,65,65535
130,60,65521,65521,117,65535
21,34,65527,65527,121,65535
35,61,65528,65528,123,65535
35,4,65529,65529,125,65535
16,124,65530,65530,128,65535
123,127,65531,65531,4095,65535
66,63,65532,65532,4097,65535
12,69,65533,65533,8191,65535
133,123,65534,65534,8192,65535
124,123,65535,65535,32767,65535
127,18,0,0,32768,65537
129,30,1,1,32769,65537
8,64,2,2,65471,65537
21,130,3,3,65472,65537
27,8,4,4,65473,65537
29,12,5,5,65503,65537
33,13,7,7,65505,65537
36,14,8,8,65519,65537
37,15,9,9,65521,65537
61,16,15,15,65529,65537
64,20,16,16,65530,65537
126,31,17,17,65531,65537
130,32,31,31,65532,65537
252,33,32,32,65534,65537
255,34,33,33,65535,65537
0,67,63,63,0,65537
3,69,64,64,1,65537
5,131,65,65,2,65537
6,132,127,127,3,65537
7,251,128,128,4,65537
12,252,129,129,5,65537
13,254,255,255,8,65537
16,0,256,256,16,65537
17,2,257,257,17,65537
18,3,511,511,31,65537
20,4,512,512,33,65537
28,5,513,513,63,65537
30,6,1023,1023,64,65537
31,7,1024,1024,116,65537
32,9,1025,1025,118,65537
34,10,2047,2047,119,65537
35,11,2048,2048,120,65537
59,17,2049,2049,122,65537
63,19,4095,4095,124,65537
65,27,4096,4096,126,65537
66,28,4097,4097,127,65537
67,29,8191,8191,65520,65537
69,35,8192,8192,129,65537
123,59,8193,8193,255,65537
124,61,9993,9993,256,65537
125,62,9994,9994,257,65537
128,65,9995,9995,511,65537
132,68,9996,9996,512,65537
133,123,9997,9997,513,65537
251,126,9998,9998,1023,65537
253,127,9999,9999,1024,65537
254,128,10000,10000,1025,65537
1,129,10001,10001,2047,65537
2,133,10002,10002,65527,65537
4,253,10003,10003,2048,65537
9,1,10004,10004,2049,65537
10,21,16383,16383,4096,65537
11,36,16384,16384,8193,65537
14,37,16385,16385,16383,65537
15,60,32767,32767,16384,65537
19,63,32768,32768,16385,65537
60,66,32769,32769,32767,65537
62,125,65471,65471,65504,65537
68,255,65472,65472,65528,65537
131,124,65473,65473,65533,65537
4,61,65503,65503,7,65537
18,127,65504,65504,9,65537
124,16,65505,65505,15,65537
133,12,65519,65519,32,65537
68,127,65520,65520,65,65537
255,124,65521,65521,117,65537
130,17,65527,65527,121,65537
63,0,65528,65528,123,65537
126,132,65529,65529,125,65537
20,59,65530,65530,128,65537
16,14,65531,65531,4095,65537
28,21,65532,65532,4097,65537
10,34,65533,65533,8191,65537
13,61,65534,65534,8192,65537
124,127,65535,65535,65473,65537
37,8,65505,8191,0,1019
33,129,65519,32767,1,3
253,27,65521,65504,1,1441
6,132,32767,65521,9,15
21,59,257,65505,31,21
13,4,8192,65528,31,2049
30,19,10001,65532,119,59
34,14,1025,65529,127,63
130,251,65505,32769,2047,243
251,130,1023,16385,2048,129
61,252,2047,65472,2049,507
29,17,9,65471,16383,511
6,60,65472,65533,16384,517
254,11,16385,65530,65503,1443
252,131,127,9999,65519,1019
126,69,16,10000,65519,16379
10,130,32769,10002,65519,515
129,67,0,16385,65529,2051
252,68,9993,16385,65531,2043
31,125,65534,32767,65532,517
8,60,8193,4096,65534,1021
34,17,32767,32768,65534,261
251,252,65527,32767,3,11
125,0,65531,2049,4,9
36,4,65528,2047,7,13
9,15,65532,9997,16,17
69,32,65521,10002,17,19
20,5,65527,3,33,29
36,63,65528,15,65,33
6,127,65528,17,116,31
